symbol,pair,date,entry_tag,side,close,initial_stop,risk_pct,trend_up_4h,trend_down_4h,compression_width_pct,volume_ratio,body_pct_of_range,close_position,forward_ret_6h,forward_ret_24h,forward_ret_72h,mfe_24h,mae_24h,first_event_24h,bars_to_first_event_24h,hit_tp1_before_stop_24h,hit_tp2_before_stop_24h,hit_stop_before_tp1_24h,max_r_24h,min_r_24h,first_event_72h,bars_to_first_event_72h,hit_tp1_before_stop_72h,hit_tp2_before_stop_72h,hit_stop_before_tp1_72h,max_r_72h,min_r_72h,year,month
ADA,ADA/USDT:USDT,2026-01-23 14:00:00+00:00,short_pullback_restart,short,0.3547,0.36550850691353637,0.030472249544788138,False,True,0.02114462926416692,4.735843197525473,0.5797101449275399,0.3623188405797125,-0.011702424073558038,-0.012252854358117404,0.002260525572195693,0.004815864022662986,-0.0434196332254585,stop,2.0,False,False,True,0.15728351876899754,-1.4895674424592995,stop,2.0,False,False,True,2.05393771568922,-1.4895674424592995,2026,2026-01
DOGE,DOGE/USDT:USDT,2026-01-23 14:00:00+00:00,short_pullback_restart,short,0.12296,0.12611353778714027,0.025646859036599443,False,True,0.014882888744307078,6.335349111941374,0.58139534883721,0.3953488372092998,-0.006223227996443925,-0.008626945093928917,0.002037323771493682,0.004411043947067483,-0.038097473206602506,stop,2.0,False,False,True,0.17123625478725868,-1.544297334840651,stop,2.0,False,False,True,1.7187046313832282,-1.544297334840651,2026,2026-01
LINK,LINK/USDT:USDT,2026-01-23 14:00:00+00:00,short_pullback_restart,short,12.111,12.41933484200487,0.025459073735023506,False,True,0.019816695566014238,4.80427473042583,0.5825688073394445,0.35321100917431175,-0.003373930217248078,-0.005501724421087206,0.00958652884294775,0.0045620437956206406,-0.030732292917166726,stop,3.0,False,False,True,0.1783775055792522,-1.2453993116805586,stop,3.0,False,False,True,2.45187989487111,-1.2453993116805586,2026,2026-01
ETH,ETH/USDT:USDT,2026-01-25 03:00:00+00:00,short_pullback_restart,short,2941.54,2969.606717148935,0.009541504500681586,False,True,0.0069011470182286086,2.940284846171656,0.6011428571428561,0.3451428571428551,0.00238196657068368,0.032231576066168666,-0.020723818908778613,0.05653071853168834,-0.002242084018791446,tp1,13.0,True,True,False,5.607709628625825,-0.23551026523424262,tp1,13.0,True,True,False,5.607709628625825,-3.329566457812331,2026,2026-01
TAO,TAO/USDT:USDT,2026-01-25 04:00:00+00:00,short_pullback_restart,short,235.56,240.11391874196653,0.01933230914402499,False,True,0.016471387332314465,1.273423461700027,0.677966101694921,0.04237288135594159,-0.00241392453309619,0.012464540531247348,-0.0005515719801434393,0.06883252416171337,-0.009294696555494864,tp1,12.0,True,True,False,3.3311969008584303,-0.48529631845070204,tp1,12.0,True,True,False,3.3311969008584303,-0.8410338912516626,2026,2026-01
TAO,TAO/USDT:USDT,2026-01-25 07:00:00+00:00,short_pullback_restart,short,234.69,240.10732779741272,0.023082908506594762,False,True,0.019344667433635828,2.1937140988736603,0.6884272997032611,0.31157270029673884,-0.0001278118609406853,0.0025202904741563614,-0.009621471072287613,0.06488497663233361,-0.012496844231254745,tp1,9.0,True,True,False,2.6396778143699526,-0.5482407768306818,tp1,9.0,True,True,False,2.6396778143699526,-0.8675864145131985,2026,2026-01
ETH,ETH/USDT:USDT,2026-01-25 08:00:00+00:00,short_pullback_restart,short,2927.89,2965.2558359730683,0.012762035449784126,False,True,0.010236040288398744,3.0877893969808237,0.4150275373721613,0.3674272226593167,-0.0011633063828336843,0.005719212431815945,-0.020582587926755047,0.051627965447264,-0.006484560570071296,tp1,8.0,True,True,False,3.846829496966183,-0.5114297459790201,tp1,8.0,True,True,False,3.846829496966183,-2.8662546203219597,2026,2026-01
NEAR,NEAR/USDT:USDT,2026-01-25 08:00:00+00:00,short_pullback_restart,short,1.486,1.5182530870613073,0.021704634630758654,False,True,0.016150740242261118,2.149609860284756,0.6666666666666666,0.16666666666666666,0.0006734006734006037,0.014334470989761039,0.012951601908657073,0.05539772727272729,-0.016545334215751106,tp1,8.0,True,True,False,2.4183731576371588,-0.7751196018067782,tp1,8.0,True,True,False,2.4183731576371588,-0.7751196018067782,2026,2026-01
DOGE,DOGE/USDT:USDT,2026-01-25 14:00:00+00:00,short_pullback_restart,short,0.12206,0.12402707763127971,0.016115661406518978,False,True,0.01335408815336725,4.037212803064667,0.6511627906976724,0.31395348837209247,0.031609195402299006,-0.005297041805883751,-0.02507987220447283,0.03845499404458064,-0.01021732079143689,tp1,2.0,True,True,False,2.297824919629356,-0.6405441147639347,tp1,2.0,True,True,False,2.297824919629356,-2.857030099185168,2026,2026-01
LINK,LINK/USDT:USDT,2026-01-25 14:00:00+00:00,short_pullback_restart,short,11.984,12.188394082553385,0.01705558098743201,False,True,0.014686248331108157,3.7755756391395274,0.6562500000000021,0.3187500000000007,0.04663755458515295,-0.0010003334444815826,0.01387478849407775,0.0553940995156319,-0.0035752889332334448,tp1,2.0,True,True,False,3.0773885043159828,-0.21037791046992857,tp1,2.0,True,True,False,3.0773885043159828,-0.9833944187082901,2026,2026-01
TAO,TAO/USDT:USDT,2026-01-25 14:00:00+00:00,short_pullback_restart,short,233.12,239.1268543190683,0.025767219968549596,False,True,0.022906657515442706,1.7118523313886682,0.5517241379310315,0.38620689655172497,0.04806006384030925,-0.0071127390434004845,-0.02280348759221995,0.05776124143563699,-0.01061030472795177,tp1,2.0,True,True,False,2.1192456690001027,-0.41619121543599763,tp1,2.0,True,True,False,2.1192456690001027,-1.5615494403158623,2026,2026-01
BNB,BNB/USDT:USDT,2026-01-25 16:00:00+00:00,short_pullback_restart,short,871.11,884.6543635285319,0.015548396331728373,False,True,0.008104602174237535,7.788609368007229,0.6946946946946881,0.29929929929929994,0.010017739747469445,-0.0027703685048022786,-0.03254073144456404,0.017616205039542976,-0.008840797378481646,tp1,3.0,True,False,False,1.1133782675157264,-0.5736703672809781,tp1,3.0,True,False,False,1.1133782675157264,-2.8698284654069077,2026,2026-01
NEAR,NEAR/USDT:USDT,2026-01-25 16:00:00+00:00,short_pullback_restart,short,1.462,1.5156349562121945,0.03668601656100855,False,True,0.026675786593707198,8.708700441858365,0.6341463414634163,0.36585365853658364,0.02812939521800284,0.00274348422496562,-0.004087193460490468,0.03835227272727271,-0.01681237390719581,tp1,4.0,True,False,False,1.0068060797208698,-0.466113925796701,tp1,4.0,True,False,False,1.0068060797208698,-0.8017159523703201,2026,2026-01
SOL,SOL/USDT:USDT,2026-01-27 13:00:00+00:00,short_pullback_restart,short,123.13,125.29851959618873,0.017611626705016894,False,True,0.013156826118736217,1.2013786946512381,0.8765432098765505,0.08641975308641109,-0.02114635503617146,-0.03245324532453253,0.0638500086400553,8.12215724494969e-05,-0.04029618082618869,stop,3.0,False,False,True,0.004611440919218047,-2.3841149552379055,stop,3.0,False,False,True,5.247819766074907,-2.3841149552379055,2026,2026-01
TAO,TAO/USDT:USDT,2026-01-29 01:00:00+00:00,short_pullback_restart,short,233.86,242.55756195930311,0.03719131941889635,False,True,0.028179252544257138,1.2374200163394606,0.8273542600896842,0.0739910313901372,0.02086607298760268,0.07304762778746454,0.17564850191031578,0.11691661094660444,-0.0031967946805336878,tp1,11.0,True,True,False,2.8145818465616883,-0.08623106147554185,tp1,11.0,True,True,False,6.422489458698359,-0.08623106147554185,2026,2026-01
ADA,ADA/USDT:USDT,2026-01-29 02:00:00+00:00,short_pullback_restart,short,0.3505,0.3624090949495694,0.03397744636111108,False,True,0.027389443651925815,2.442378651108687,0.562500000000006,0.20312499999999445,0.0025743707093819346,0.07979051139864435,0.18452179790469758,0.10463283958398972,-0.007082152974504208,tp1,12.0,True,True,False,2.7877853137110375,-0.209923592899928,tp1,12.0,True,True,False,6.860303015969641,-0.209923592899928,2026,2026-01
XRP,XRP/USDT:USDT,2026-01-29 02:00:00+00:00,short_pullback_restart,short,1.8734,1.935612456721164,0.033208314679814326,False,True,0.023219814241486118,1.9883450550747814,0.6591760299625504,0.17228464419475456,-0.002661839863713822,0.07253678364916705,0.12219959266802438,0.09921962095875148,-0.008205834083328978,tp1,13.0,True,True,False,2.7181051659461897,-0.24914624525231294,tp1,13.0,True,True,False,5.985939466578126,-0.24914624525231294,2026,2026-01
ZEC,ZEC/USDT:USDT,2026-01-29 11:00:00+00:00,short_compression_breakdown,short,361.62,374.2974930463762,0.035057499713445565,False,True,0.03122061832863232,1.3654844081742599,0.9623733719247399,0.017366136034732867,0.008759205534478953,0.0668830210945568,0.2061236742045227,0.11435703059998148,-0.011237798375851038,tp1,8.0,True,True,False,2.9272348929118737,-0.32419658878652213,tp1,8.0,True,True,False,7.030569819596744,-0.32419658878652213,2026,2026-01
ZEC,ZEC/USDT:USDT,2026-01-29 11:00:00+00:00,short_pullback_restart,short,361.62,374.2974930463762,0.035057499713445565,False,True,0.03122061832863232,1.3654844081742599,0.9623733719247399,0.017366136034732867,0.008759205534478953,0.0668830210945568,0.2061236742045227,0.11435703059998148,-0.011237798375851038,tp1,8.0,True,True,False,2.9272348929118737,-0.32419658878652213,tp1,8.0,True,True,False,7.030569819596744,-0.32419658878652213,2026,2026-01
BTC,BTC/USDT:USDT,2026-01-29 14:00:00+00:00,short_compression_breakdown,short,86978.7,88812.22183136856,0.021080124574965615,False,True,0.0123225571318034,2.7606828255350906,0.9455663668074273,0.0299247292087309,0.03316929239080468,0.047161497398310104,0.11255266732668723,0.07381111111111105,-0.00040223551004037184,tp1,1.0,True,True,False,3.2607738275673688,-0.0190889464206028,tp1,1.0,True,True,False,6.260465407947809,-0.0190889464206028,2026,2026-01
BTC,BTC/USDT:USDT,2026-01-29 14:00:00+00:00,short_pullback_restart,short,86978.7,88812.22183136856,0.021080124574965615,False,True,0.0123225571318034,2.7606828255350906,0.9455663668074273,0.0299247292087309,0.03316929239080468,0.047161497398310104,0.11255266732668723,0.07381111111111105,-0.00040223551004037184,tp1,1.0,True,True,False,3.2607738275673688,-0.0190889464206028,tp1,1.0,True,True,False,6.260465407947809,-0.0190889464206028,2026,2026-01
SOL,SOL/USDT:USDT,2026-01-29 14:00:00+00:00,short_compression_breakdown,short,120.3,124.8881370201626,0.0381391273496476,False,True,0.01961762261014131,3.897148118969335,0.9205776173285202,0.018050541516244488,0.02943693308232076,0.03457172342621262,0.16943715368912216,0.07651006711409392,-0.0006645622196378431,tp1,4.0,True,False,False,1.8635014522074977,-0.017436270897847567,tp1,4.0,True,True,False,5.4052439783328605,-0.017436270897847567,2026,2026-01
SOL,SOL/USDT:USDT,2026-01-29 14:00:00+00:00,short_pullback_restart,short,120.3,124.8881370201626,0.0381391273496476,False,True,0.01961762261014131,3.897148118969335,0.9205776173285202,0.018050541516244488,0.02943693308232076,0.03457172342621262,0.16943715368912216,0.07651006711409392,-0.0006645622196378431,tp1,4.0,True,False,False,1.8635014522074977,-0.017436270897847567,tp1,4.0,True,True,False,5.4052439783328605,-0.017436270897847567,2026,2026-01
XRP,XRP/USDT:USDT,2026-01-29 14:00:00+00:00,short_compression_breakdown,short,1.8255,1.8978970137926734,0.039658731192918927,False,True,0.017200766913174403,5.387357108261199,0.9230769230769272,0.033771106941834994,0.013434741575528708,0.036803544044982095,0.12978091347939102,0.07111424045062487,-0.008688569101276133,tp1,11.0,True,False,False,1.674102199119507,-0.22100359064283945,tp1,11.0,True,True,False,4.482229072725084,-0.22100359064283945,2026,2026-01
XRP,XRP/USDT:USDT,2026-01-29 14:00:00+00:00,short_pullback_restart,short,1.8255,1.8978970137926734,0.039658731192918927,False,True,0.017200766913174403,5.387357108261199,0.9230769230769272,0.033771106941834994,0.013434741575528708,0.036803544044982095,0.12978091347939102,0.07111424045062487,-0.008688569101276133,tp1,11.0,True,False,False,1.674102199119507,-0.22100359064283945,tp1,11.0,True,True,False,4.482229072725084,-0.22100359064283945,2026,2026-01
BNB,BNB/USDT:USDT,2026-01-31 08:00:00+00:00,short_pullback_restart,short,836.32,863.8905675643376,0.032966529037136,False,True,0.01982494738855945,1.8313152061184477,0.7671052631578903,0.23157894736842663,0.02974783293932237,0.0733886079523578,0.07252138451081747,0.11626913682412132,-0.006120241957526695,tp1,6.0,True,True,False,3.1595287183233927,-0.18679339799524047,tp1,6.0,True,True,False,3.909603955321762,-0.18679339799524047,2026,2026-01
LINK,LINK/USDT:USDT,2026-01-31 08:00:00+00:00,short_pullback_restart,short,10.461,10.925181524789698,0.044372576693403866,False,True,0.033935570213172776,2.499411256225935,0.5608856088560842,0.37638376383763844,0.037797619047619024,0.05072318200080361,0.08235902741852064,0.16791336384950317,-0.010499432463110026,tp1,6.0,True,True,False,3.2401117228467933,-0.2391305859281852,tp1,6.0,True,True,False,3.2401117228467933,-0.2391305859281852,2026,2026-01
TRX,TRX/USDT:USDT,2026-02-01 16:00:00+00:00,short_pullback_restart,short,0.28343,0.28772844716932394,0.015165815789873784,False,True,0.012172317679850433,1.8094726400971568,0.4779411764705666,0.30882352941178154,-0.005229538115962384,-0.0020421816133233683,0.0011303027091944529,0.009402044232344586,-0.011612498256381665,none,,False,False,False,0.614175281445941,-0.7746983663693027,none,,False,False,False,0.614175281445941,-0.9259157652101538,2026,2026-02
ETH,ETH/USDT:USDT,2026-02-03 14:00:00+00:00,short_pullback_restart,short,2255.66,2361.4050854930197,0.0468798868149543,False,True,0.04195224457586698,2.2846406669423334,0.8937096774193598,0.02677419354838475,-0.018821799706820075,0.039182533942071496,0.1402588211505409,0.07238756299324889,-0.041763488914472124,tp1,4.0,True,False,False,1.4398777899711508,-0.9296885953767501,tp1,4.0,True,True,False,4.914081799426046,-0.9296885953767501,2026,2026-02
SOL,SOL/USDT:USDT,2026-02-03 14:00:00+00:00,short_pullback_restart,short,100.79,105.32242795136627,0.044969024222306364,False,True,0.029566425240599305,2.7248888822283432,0.8854166666666671,0.031250000000001235,-0.0028690146418677287,0.08353042356482487,0.19845422116527955,0.0859821139963366,-0.01888445439501607,tp1,15.0,True,False,False,1.760645747847907,-0.4280266605043777,tp1,15.0,True,True,False,7.391182024173541,-0.4280266605043777,2026,2026-02
TAO,TAO/USDT:USDT,2026-02-03 14:00:00+00:00,short_pullback_restart,short,191.96,200.14432539160137,0.04263557715983206,False,True,0.031204417586997338,1.6431947264515545,0.8749999999999974,0.02403846153846019,-0.044737496889773465,0.02559170807287514,0.12152372049544291,0.041393153583247466,-0.05994123408423102,stop,6.0,False,False,True,0.9322698738041125,-1.4955417110566613,stop,6.0,False,False,True,6.101907928935439,-1.4955417110566613,2026,2026-02
BTC,BTC/USDT:USDT,2026-02-03 16:00:00+00:00,short_pullback_restart,short,76458.2,79200.62059686295,0.03586823384362899,False,True,0.026792417294678662,3.6150484533484297,0.9894163894768673,0.006168732990624185,0.010382899996696171,0.038705812188981836,0.09388520086986385,0.04896473002859136,-0.006423443033039877,tp1,2.0,True,False,False,1.3014050449017804,-0.18024222855000108,tp1,2.0,True,True,False,6.074268848131923,-0.18024222855000108,2026,2026-02
BNB,BNB/USDT:USDT,2026-02-03 17:00:00+00:00,short_pullback_restart,short,751.3,785.5427968360556,0.04557806047658142,False,True,0.027379209370424516,2.314544851278056,0.9012082444918279,0.017768301350390838,-0.005111499549764309,0.049272366693667635,0.13527154039106648,0.0506075988309489,-0.03179246620359044,tp1,24.0,True,False,False,1.0568646063949436,-0.7204434882498861,tp1,24.0,True,True,False,5.23613771557374,-0.7204434882498861,2026,2026-02
XRP,XRP/USDT:USDT,2026-02-03 17:00:00+00:00,short_compression_breakdown,short,1.5577,1.6291646786321785,0.045878332562225344,False,True,0.02991590164986838,2.2153994443316036,0.8656249999999941,0.02187500000000451,-0.01298948168799896,0.024196199618647052,0.04270700850123843,0.03556707884589816,-0.046928536465981385,stop,3.0,False,False,True,0.7486215711590795,-1.073257467437407,stop,3.0,False,False,True,6.1610855660063955,-1.073257467437407,2026,2026-02
XRP,XRP/USDT:USDT,2026-02-03 17:00:00+00:00,short_pullback_restart,short,1.5577,1.6291646786321785,0.045878332562225344,False,True,0.02991590164986838,2.2153994443316036,0.8656249999999941,0.02187500000000451,-0.01298948168799896,0.024196199618647052,0.04270700850123843,0.03556707884589816,-0.046928536465981385,stop,3.0,False,False,True,0.7486215711590795,-1.073257467437407,stop,3.0,False,False,True,6.1610855660063955,-1.073257467437407,2026,2026-02
NEAR,NEAR/USDT:USDT,2026-02-04 13:00:00+00:00,short_pullback_restart,short,1.16,1.20868722041999,0.041971741741370854,False,True,0.02844827586206909,1.5925737030733724,0.7916666666666713,0.12499999999999538,-0.016949152542372947,0.0507246376811592,0.0881801125703563,0.06813996316758741,-0.022746419545071728,tp1,21.0,True,False,False,1.5199060320481275,-0.5545603089905369,tp1,21.0,True,True,False,6.572566625072996,-0.5545603089905369,2026,2026-02
TRX,TRX/USDT:USDT,2026-02-05 02:00:00+00:00,short_pullback_restart,short,0.28135,0.28517931846815886,0.013610515259139403,False,True,0.011267105029322929,1.518739414409238,0.49152542372882874,0.3644067796610006,0.0037459864430966494,0.041844102943899175,0.013764277735740293,0.05592043535372482,-0.003047376067467633,tp1,10.0,True,True,False,3.8910318177750987,-0.22458304451588582,tp1,10.0,True,True,False,3.8910318177750987,-0.22458304451588582,2026,2026-02
DOGE,DOGE/USDT:USDT,2026-02-09 06:00:00+00:00,short_pullback_restart,short,0.09539,0.09923552390754758,0.040313700676670325,False,True,0.0364818115106405,1.241370944965569,0.6274509803921571,0.372549019607843,0.013816558614093033,0.02262006861063459,0.030018356548968894,0.03247104665007039,-0.016192244224422447,none,,False,False,False,0.7801277724764432,-0.4082668675960054,tp1,46.0,True,False,False,1.9659219866406341,-0.4082668675960054,2026,2026-02
BNB,BNB/USDT:USDT,2026-02-09 07:00:00+00:00,short_pullback_restart,short,631.85,654.5019544679997,0.03585020885969715,False,True,0.03100419403339405,1.2935339972626705,0.6068642745709837,0.15600624024961077,0.010491132114698765,0.0003324678614400334,0.026914138048725,0.025780476321898727,-0.019064474562588307,none,,False,False,False,0.7010432597519842,-0.5421165761810044,tp1,45.0,True,False,False,1.978637210458689,-0.5421165761810044,2026,2026-02
SOL,SOL/USDT:USDT,2026-02-09 07:00:00+00:00,short_pullback_restart,short,85.43,89.3527467604685,0.04591767248587731,False,True,0.04014983027039689,1.2140699054076292,0.6762589928057535,0.2230215827338145,0.020303356025319408,0.009930251802813705,0.05834985133795856,0.03151412702245859,-0.03643131062485894,none,,False,False,False,0.6653501129112647,-0.8234026301545467,tp1,47.0,True,False,False,1.9144748459630556,-0.8234026301545467,2026,2026-02
LINK,LINK/USDT:USDT,2026-02-09 08:00:00+00:00,short_pullback_restart,short,8.657,9.043518499597551,0.04464808820579317,False,True,0.035462631396557746,1.6035689888757232,0.45454545454545664,0.3636363636363584,0.003361149745016112,0.01085941148995806,0.02863593155893529,0.023528020808701866,-0.03960505879742615,none,,False,False,False,0.5148524590859207,-0.9236297884104196,tp1,48.0,True,False,False,1.3841510834722004,-0.9236297884104196,2026,2026-02
ADA,ADA/USDT:USDT,2026-02-10 06:00:00+00:00,short_pullback_restart,short,0.262,0.27386061978083803,0.045269541148236725,False,True,0.03435114503816797,1.3592327961424695,0.7142857142857126,0.14285714285714934,-0.0007627765064834868,0.025841816758026548,0.003062787136294043,0.02946954813359537,-0.015407741450582435,none,,False,False,False,0.6323446951833818,-0.34568176670024775,none,,False,False,False,0.9948889870885225,-0.6239134325809329,2026,2026-02
DOGE,DOGE/USDT:USDT,2026-02-10 06:00:00+00:00,short_pullback_restart,short,0.09328,0.09719178055488738,0.04193589788687152,False,True,0.029695540308747947,1.8149327155645842,0.7512690355329926,0.20304568527918665,0.00322650032265015,0.032200951643244435,0.008977825851811838,0.03483470157532742,-0.009345794392523255,none,,False,False,False,0.8027035146633904,-0.22496149455534273,tp1,28.0,True,False,False,1.3932274378711687,-0.32210395811333387,2026,2026-02
SOL,SOL/USDT:USDT,2026-02-10 18:00:00+00:00,short_compression_breakdown,short,82.89,86.20502969405362,0.03999311972558355,False,True,0.03426227530462062,1.6514927870978304,0.8722466960352401,0.101321585903085,-0.006353392471829311,0.039242728184553544,-0.02882249560632677,0.06378336755646807,-0.017192316812900232,tp1,21.0,True,False,False,1.4992324228392293,-0.4374018135044039,tp1,21.0,True,False,False,1.9155182867261769,-0.8084392139253771,2026,2026-02
SOL,SOL/USDT:USDT,2026-02-10 18:00:00+00:00,short_pullback_restart,short,82.89,86.20502969405362,0.03999311972558355,False,True,0.03426227530462062,1.6514927870978304,0.8722466960352401,0.101321585903085,-0.006353392471829311,0.039242728184553544,-0.02882249560632677,0.06378336755646807,-0.017192316812900232,tp1,21.0,True,False,False,1.4992324228392293,-0.4374018135044039,tp1,21.0,True,False,False,1.9155182867261769,-0.8084392139253771,2026,2026-02
SUI,SUI/USDT:USDT,2026-02-10 18:00:00+00:00,short_compression_breakdown,short,0.9186,0.9546427729925319,0.03923663508875669,False,True,0.033093838449814915,1.9330706116070484,0.7707509881422957,0.18577075098813947,-0.01596143545795392,0.031092154001571393,-0.058907898780862666,0.050909506921404946,-0.01984635083226638,tp1,21.0,True,False,False,1.234644182599947,-0.5160535235136876,tp1,21.0,True,False,False,1.234644182599947,-1.8450300706268878,2026,2026-02
SUI,SUI/USDT:USDT,2026-02-10 18:00:00+00:00,short_pullback_restart,short,0.9186,0.9546427729925319,0.03923663508875669,False,True,0.033093838449814915,1.9330706116070484,0.7707509881422957,0.18577075098813947,-0.01596143545795392,0.031092154001571393,-0.058907898780862666,0.050909506921404946,-0.01984635083226638,tp1,21.0,True,False,False,1.234644182599947,-0.5160535235136876,tp1,21.0,True,False,False,1.234644182599947,-1.8450300706268878,2026,2026-02
TAO,TAO/USDT:USDT,2026-02-10 18:00:00+00:00,short_compression_breakdown,short,153.63,159.74691914102743,0.03981591577834692,False,True,0.03098353186226661,2.179098827424846,0.7377450980392112,0.19852941176470584,0.0024141980947409714,0.03993772422662967,-0.06317458381608643,0.06873043478260876,-0.008774759661913767,tp1,12.0,True,False,False,1.6151921861665293,-0.22233414708365412,tp1,12.0,True,False,False,1.6151921861665293,-1.835891523345158,2026,2026-02
TAO,TAO/USDT:USDT,2026-02-10 18:00:00+00:00,short_pullback_restart,short,153.63,159.74691914102743,0.03981591577834692,False,True,0.03098353186226661,2.179098827424846,0.7377450980392112,0.19852941176470584,0.0024141980947409714,0.03993772422662967,-0.06317458381608643,0.06873043478260876,-0.008774759661913767,tp1,12.0,True,False,False,1.6151921861665293,-0.22233414708365412,tp1,12.0,True,False,False,1.6151921861665293,-1.835891523345158,2026,2026-02
BTC,BTC/USDT:USDT,2026-02-11 04:00:00+00:00,short_pullback_restart,short,67548.8,70092.43698299429,0.03765628675852547,False,True,0.029698529063432528,1.7613057786818407,0.6144628099173584,0.23636363636363936,0.01567978828977834,0.00834304872824121,-0.017666323461831612,0.027850605232925263,-0.018487062833927426,none,,False,False,False,0.7195602250779647,-0.5001892992223653,none,,False,False,False,0.9701856108000878,-0.7567510666298246,2026,2026-02
DOGE,DOGE/USDT:USDT,2026-02-11 04:00:00+00:00,short_pullback_restart,short,0.09185,0.09431035145409164,0.026786624432135423,False,True,0.022754491017964014,1.6824923763450512,0.6547619047619067,0.20833333333333506,0.024768492692178956,0.0004356823875395488,-0.0497620525553486,0.045770237959694704,-0.007456235141560352,tp1,6.0,True,False,False,1.6339129083833184,-0.2804477380060907,tp1,6.0,True,False,False,1.6339129083833184,-2.381773543066234,2026,2026-02
LINK,LINK/USDT:USDT,2026-02-11 04:00:00+00:00,short_pullback_restart,short,8.404,8.672856037074983,0.031991437062706164,False,True,0.024036173250832932,1.9547082069154464,0.7344632768361643,0.19774011299435154,0.023255813953488413,-0.0002379252914586072,-0.049428797647324885,0.03472051218911609,-0.018453632328895075,tp1,11.0,True,False,False,1.0488884797530198,-0.5876751056772218,tp1,11.0,True,False,False,1.0488884797530198,-1.8857675859389382,2026,2026-02
DOGE,DOGE/USDT:USDT,2026-02-11 06:00:00+00:00,short_compression_breakdown,short,0.09037,0.0942485581415382,0.04291864713442722,False,True,0.028881265906827498,2.36502487572454,0.8231292517006732,0.15646258503401914,0.0041111111111111764,-0.024187452758881234,-0.06362035022277479,0.02891950358647377,-0.027756858526089334,none,,False,False,False,0.6548825381260542,-0.6651956489626846,stop,31.0,False,False,True,0.6548825381260542,-1.8924558385217467,2026,2026-02
DOGE,DOGE/USDT:USDT,2026-02-11 06:00:00+00:00,short_pullback_restart,short,0.09037,0.0942485581415382,0.04291864713442722,False,True,0.028881265906827498,2.36502487572454,0.8231292517006732,0.15646258503401914,0.0041111111111111764,-0.024187452758881234,-0.06362035022277479,0.02891950358647377,-0.027756858526089334,none,,False,False,False,0.6548825381260542,-0.6651956489626846,stop,31.0,False,False,True,0.6548825381260542,-1.8924558385217467,2026,2026-02
LINK,LINK/USDT:USDT,2026-02-11 06:00:00+00:00,short_compression_breakdown,short,8.302,8.655706480947305,0.04260497240993807,False,True,0.0336063599132739,2.5576396437321742,0.5803571428571538,0.2678571428571369,0.003990809045833821,-0.019950419076850467,-0.05840988998525587,0.02216202905688247,-0.030366736743751455,none,,False,False,False,0.5088965277591722,-0.7350727623188048,stop,57.0,False,False,True,0.5088965277591722,-1.7217665855852018,2026,2026-02
LINK,LINK/USDT:USDT,2026-02-11 06:00:00+00:00,short_pullback_restart,short,8.302,8.655706480947305,0.04260497240993807,False,True,0.0336063599132739,2.5576396437321742,0.5803571428571538,0.2678571428571369,0.003990809045833821,-0.019950419076850467,-0.05840988998525587,0.02216202905688247,-0.030366736743751455,none,,False,False,False,0.5088965277591722,-0.7350727623188048,stop,57.0,False,False,True,0.5088965277591722,-1.7217665855852018,2026,2026-02
TRX,TRX/USDT:USDT,2026-02-12 15:00:00+00:00,short_pullback_restart,short,0.27724,0.27981826926301023,0.009299773708737004,False,True,0.006997547251478854,1.4132887246042265,0.7640449438202387,0.04494382022470158,-0.0060588678162980525,-0.0039877851625651495,-0.01179825343076113,0.004565548228132377,-0.011516383213891035,stop,7.0,False,False,True,0.48869992675973495,-1.252778383677754,stop,7.0,False,False,True,0.48869992675973495,-2.544342475828499,2026,2026-02
ETH,ETH/USDT:USDT,2026-02-17 14:00:00+00:00,short_pullback_restart,short,1947.55,2012.5732144874542,0.03338718620187117,False,True,0.024877410079330465,5.664365703474134,0.6893442622950812,0.0839344262295064,-0.023128316764142398,-0.013219229444072944,0.002527488366346642,0.0038865779042376314,-0.04450833304714297,stop,5.0,False,False,True,0.11595858585943575,-1.3951940197835628,stop,5.0,False,False,True,0.6466921134468556,-1.3951940197835628,2026,2026-02
TRX,TRX/USDT:USDT,2026-02-18 12:00:00+00:00,short_pullback_restart,short,0.27942,0.2822704858473278,0.010201438148048733,False,True,0.007801875313148521,1.3952653834069535,0.639534883720904,0.3488372093023406,0.0,-0.0016078893772109026,-0.02321191358456265,0.005433413695081102,-0.005693544943420337,none,,False,False,False,0.5297342561499049,-0.5613078210859843,stop,28.0,False,False,True,0.5297342561499049,-3.094209363736505,2026,2026-02
BNB,BNB/USDT:USDT,2026-02-19 13:00:00+00:00,short_pullback_restart,short,598.02,615.4861188700992,0.02920657983027189,False,True,0.020333768101401237,2.7777959931825094,0.6694677871148504,0.25770308123249125,-0.010490436163875905,-0.010130102294170218,-0.03501581359323569,0.003742929555715868,-0.028162834159421557,none,,False,False,False,0.1276757599433052,-0.9922066905011061,stop,26.0,False,False,True,0.1276757599433052,-2.124112418787708,2026,2026-02
LINK,LINK/USDT:USDT,2026-02-19 13:00:00+00:00,short_compression_breakdown,short,8.395,8.763122553367287,0.043850214814447605,False,True,0.0237045860631328,3.9695400754120915,0.7878787878787963,0.1868686868686833,-0.013397579033964102,-0.011887947269303312,-0.03704978206010556,0.006836171743823449,-0.037822349570200586,none,,False,False,False,0.15483973877343415,-0.8964405928988234,stop,26.0,False,False,True,0.15483973877343415,-1.7983141590879446,2026,2026-02
