period,model,pair,side,entry_tag,open_date,close_date,open_rate,close_rate,profit_abs,profit_ratio,duration_h,exit_reason,activated,activation_date,original_close_date,original_profit_abs,original_profit_ratio,mae_pct,mfe_pct,stake_amount
3y,D_atr1h_1.5,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr1h_2.0,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr1h_2.5,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr1h_3.0,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr4h_1.5,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr4h_2.0,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr4h_2.5,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,D_atr4h_3.0,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,E_min24h_profit_protect,NEAR/USDT:USDT,short,short_pullback_restart,2023-08-07T15:00:00+00:00,2023-08-08T12:00:00+00:00,1.333,1.364,-7.25983496,-0.024110452480421013,21.0,stop_loss,False,,2023-08-08T12:00:00+00:00,-7.25983496,-0.024110452480421013,2.3255813953488476,2.4756189047261756,301.258
3y,baseline,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,A_giveback50_floor1,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,B_giveback60_floor1.5,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,C_giveback70_floor2,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr1h_1.5,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr1h_2.0,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr1h_2.5,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr1h_3.0,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr4h_1.5,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr4h_2.0,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr4h_2.5,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,D_atr4h_3.0,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,E_min24h_profit_protect,LINK/USDT:USDT,long,long_1d_center_compression,2023-08-10T00:00:00+00:00,2023-08-11T10:00:00+00:00,7.677,7.524,-7.16839161,-0.02140556029208329,34.0,stop_loss,False,,2023-08-11T10:00:00+00:00,-7.16839161,-0.02140556029208329,2.0190178455125616,0.7555034518692292,334.7172
3y,baseline,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-17T21:00:00+00:00,0.2871,0.258,33.18063122,0.0999390677102063,50.0,roi,False,,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,19.22675026123303,332.1747
3y,A_giveback50_floor1,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-15T19:00:00+00:00,0.2871,0.27995,7.94037530000005,0.023904214559387127,0.0,counterfactual_A_giveback50_floor1,True,2023-08-15T19:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,4.9808429118774065,332.1747
3y,B_giveback60_floor1.5,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-17T05:00:00+00:00,0.2871,0.27798,10.219665300000017,0.03076593521421113,34.0,counterfactual_B_giveback60_floor1.5,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.941483803552783,332.1747
3y,C_giveback70_floor2,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-17T21:00:00+00:00,0.2871,0.27054,18.827745300000018,0.05668025078369912,50.0,counterfactual_C_giveback70_floor2,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,19.22675026123303,332.1747
3y,D_atr1h_1.5,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T12:00:00+00:00,0.2871,0.27585583740052944,12.677321427587467,0.038164620687811165,17.0,counterfactual_D_atr1h_1.5,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,5.050505050505055,332.1747
3y,D_atr1h_2.0,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T12:00:00+00:00,0.2871,0.27694111653403924,11.421653470116619,0.03438447741539804,17.0,counterfactual_D_atr1h_2.0,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,5.050505050505055,332.1747
3y,D_atr1h_2.5,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T20:00:00+00:00,0.2871,0.273264812103215,15.67513769658025,0.047189438860275185,25.0,counterfactual_D_atr1h_2.5,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.349355625217696,332.1747
3y,D_atr1h_3.0,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T20:00:00+00:00,0.2871,0.27471777452385804,13.994060175896271,0.042128615381894746,25.0,counterfactual_D_atr1h_3.0,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.349355625217696,332.1747
3y,D_atr4h_1.5,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T18:00:00+00:00,0.2871,0.27669662275825463,11.704532768699417,0.03523607538051338,23.0,counterfactual_D_atr4h_1.5,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,5.6426332288401415,332.1747
3y,D_atr4h_2.0,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T20:00:00+00:00,0.2871,0.27384819960545814,15.00015835648495,0.04515743780753005,25.0,counterfactual_D_atr4h_2.0,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.349355625217696,332.1747
3y,D_atr4h_2.5,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-16T23:00:00+00:00,0.2871,0.2741102495068226,14.69696662060626,0.04424468997971929,28.0,counterfactual_D_atr4h_2.5,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.941483803552783,332.1747
3y,D_atr4h_3.0,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-17T02:00:00+00:00,0.2871,0.2776314208790309,10.622971342961247,0.03198007356659387,31.0,counterfactual_D_atr4h_3.0,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.941483803552783,332.1747
3y,E_min24h_profit_protect,ADA/USDT:USDT,short,short_pullback_restart,2023-08-15T19:00:00+00:00,2023-08-17T05:00:00+00:00,0.2871,0.27798,10.219665300000017,0.03076593521421113,34.0,counterfactual_E_min24h_profit_protect,True,2023-08-16T12:00:00+00:00,2023-08-17T21:00:00+00:00,33.18063122,0.0999390677102063,0.0,7.941483803552783,332.1747
3y,baseline,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25531.3,31.21722703,0.10000033122846688,7.0,roi,False,,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,A_giveback50_floor1,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,26487.2,20.65587260000001,0.06613532018004187,7.0,counterfactual_A_giveback50_floor1,True,2023-08-17T20:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,B_giveback60_floor1.5,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,26868.44,16.46223260000003,0.052708256144033565,7.0,counterfactual_B_giveback60_floor1.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,C_giveback70_floor2,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,27249.68,12.268592600000012,0.039281192108025144,7.0,counterfactual_C_giveback70_floor2,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr1h_1.5,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25170.915593252634,35.135001074221044,0.11249413619881267,7.0,counterfactual_D_atr1h_1.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr1h_2.0,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25367.554124336843,32.97197723229475,0.1055686348117224,7.0,counterfactual_D_atr1h_2.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr1h_2.5,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25564.19265542105,30.80895339036845,0.09864313342463213,7.0,counterfactual_D_atr1h_2.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr1h_3.0,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25760.831186505264,28.645929548442115,0.09171763203754174,7.0,counterfactual_D_atr1h_3.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr4h_1.5,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,24945.285191386014,37.61693549475386,0.1204407153991416,7.0,counterfactual_D_atr4h_1.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr4h_2.0,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25066.713588514685,36.281223126338475,0.11616407374549423,7.0,counterfactual_D_atr4h_2.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr4h_2.5,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25188.141985643357,34.94551075792309,0.11188743209184686,7.0,counterfactual_D_atr4h_2.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,D_atr4h_3.0,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-17T21:00:00+00:00,28393.4,25309.570382772028,33.60979838950771,0.10761079043819949,7.0,counterfactual_D_atr4h_3.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,E_min24h_profit_protect,BTC/USDT:USDT,short,short_compression_breakdown,2023-08-17T14:00:00+00:00,2023-08-29T14:00:00+00:00,28393.4,26868.44,16.46223260000003,0.052708256144033565,288.0,counterfactual_E_min24h_profit_protect,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,31.21722703,0.10000033122846688,0.3754393626687841,13.427064036008375,312.3274
3y,baseline,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1599.16,30.3961746,0.0999979359802387,6.0,roi,False,,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,A_giveback50_floor1,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T15:00:00+00:00,1778.48,1749.24,4.6959199200000015,0.015441005802707936,0.0,counterfactual_A_giveback50_floor1,True,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,3.288201160541587,304.12008
3y,B_giveback60_floor1.5,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1664.152,19.245967919999995,0.0632841077774279,6.0,counterfactual_B_giveback60_floor1.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,C_giveback70_floor2,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1692.734,14.358445920000015,0.04721308083307099,6.0,counterfactual_C_giveback70_floor2,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr1h_1.5,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1536.3694264982992,41.096787988790844,0.13513342489187444,6.0,counterfactual_D_atr1h_1.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr1h_2.0,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1550.9392353310657,38.605350678387765,0.12694114337464257,6.0,counterfactual_D_atr1h_2.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr1h_2.5,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1565.509044163832,36.11391336798473,0.11874886185741085,6.0,counterfactual_D_atr1h_2.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr1h_3.0,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1580.0788529965985,33.62247605758166,0.110556580340179,6.0,counterfactual_D_atr1h_3.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr4h_1.5,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1519.3105247257133,44.01386019190302,0.14472526836078375,6.0,counterfactual_D_atr4h_1.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr4h_2.0,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1528.1940329676177,42.49478028253738,0.13973026799985513,6.0,counterfactual_D_atr4h_2.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr4h_2.5,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1537.0775412095222,40.9757003731717,0.13473526763892638,6.0,counterfactual_D_atr4h_2.5,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,D_atr4h_3.0,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-17T21:00:00+00:00,1778.48,1545.9610494514266,39.456620463806054,0.12974026727799776,6.0,counterfactual_D_atr4h_3.0,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,E_min24h_profit_protect,ETH/USDT:USDT,short,short_pullback_restart,2023-08-17T15:00:00+00:00,2023-08-18T15:00:00+00:00,1778.48,1664.152,19.245967919999995,0.0632841077774279,24.0,counterfactual_E_min24h_profit_protect,True,2023-08-17T21:00:00+00:00,2023-08-17T21:00:00+00:00,30.3961746,0.0999979359802387,0.05510323422248314,16.071026944356976,304.12008
3y,baseline,XRP/USDT:USDT,short,short_pullback_restart,2023-08-22T14:00:00+00:00,2023-08-22T23:00:00+00:00,0.5131,0.5237,-7.92131236,-0.02170888017839492,9.0,stop_loss,False,,2023-08-22T23:00:00+00:00,-7.92131236,-0.02170888017839492,2.3971935295264037,2.1438316117715863,365.07065
3y,A_giveback50_floor1,XRP/USDT:USDT,short,short_pullback_restart,2023-08-22T14:00:00+00:00,2023-08-22T23:00:00+00:00,0.5131,0.5237,-7.92131236,-0.02170888017839492,9.0,stop_loss,False,,2023-08-22T23:00:00+00:00,-7.92131236,-0.02170888017839492,2.3971935295264037,2.1438316117715863,365.07065
3y,B_giveback60_floor1.5,XRP/USDT:USDT,short,short_pullback_restart,2023-08-22T14:00:00+00:00,2023-08-22T23:00:00+00:00,0.5131,0.5237,-7.92131236,-0.02170888017839492,9.0,stop_loss,False,,2023-08-22T23:00:00+00:00,-7.92131236,-0.02170888017839492,2.3971935295264037,2.1438316117715863,365.07065
3y,C_giveback70_floor2,XRP/USDT:USDT,short,short_pullback_restart,2023-08-22T14:00:00+00:00,2023-08-22T23:00:00+00:00,0.5131,0.5237,-7.92131236,-0.02170888017839492,9.0,stop_loss,False,,2023-08-22T23:00:00+00:00,-7.92131236,-0.02170888017839492,2.3971935295264037,2.1438316117715863,365.07065
3y,D_atr1h_1.5,XRP/USDT:USDT,short,short_pullback_restart,2023-08-22T14:00:00+00:00,2023-08-22T23:00:00+00:00,0.5131,0.5237,-7.92131236,-0.02170888017839492,9.0,stop_loss,False,,2023-08-22T23:00:00+00:00,-7.92131236,-0.02170888017839492,2.3971935295264037,2.1438316117715863,365.07065
