enter_tag,rule,terms,blocked_share,bad_capture,loser_capture,winner_kill,quality_score,sample_size
short_pullback_restart,breakdown_depth <= 0.006 AND entry_candle_body_ratio <= 0.55,2,0.20359281437125748,0.21804511278195488,0.22018348623853212,0.1724137931034483,0.08011407829919623,167
short_pullback_restart,breakdown_depth <= 0.007 AND entry_candle_body_ratio <= 0.55,2,0.20359281437125748,0.21804511278195488,0.22018348623853212,0.1724137931034483,0.08011407829919623,167
short_pullback_restart,breakdown_depth <= 0.004 AND prev_3h_return <= -0.004,2,0.2215568862275449,0.22556390977443608,0.23853211009174313,0.1896551724137931,0.0738397718434016,167
short_pullback_restart,entry_candle_body_ratio <= 0.6 AND prev_3h_return <= -0.004,2,0.23353293413173654,0.23308270676691728,0.24770642201834864,0.20689655172413793,0.06756546538760694,167
short_pullback_restart,entry_candle_body_ratio <= 0.55,1,0.20958083832335328,0.21804511278195488,0.22018348623853212,0.1896551724137931,0.0663209748509204,167
short_pullback_restart,prev_3h_return <= -0.004 AND distance_to_ema50_4h >= -0.04,2,0.2215568862275449,0.21804511278195488,0.23853211009174313,0.1896551724137931,0.0663209748509204,167
short_pullback_restart,entry_candle_body_ratio <= 0.65 AND prev_3h_return <= -0.004,2,0.30538922155688625,0.3007518796992481,0.3119266055045872,0.29310344827586204,0.06626912107855845,167
short_pullback_restart,entry_candle_body_ratio <= 0.6 AND distance_to_ema50_4h >= -0.05,2,0.20359281437125748,0.20300751879699247,0.22018348623853212,0.1724137931034483,0.06507648431423382,167
short_pullback_restart,entry_candle_body_ratio <= 0.6,1,0.2934131736526946,0.2857142857142857,0.30275229357798167,0.27586206896551724,0.06502463054187191,167
short_pullback_restart,breakdown_depth <= 0.007 AND entry_candle_body_ratio <= 0.6,2,0.24550898203592814,0.24060150375939848,0.25688073394495414,0.22413793103448276,0.06129115893181225,167
short_pullback_restart,breakdown_depth <= 0.005 AND entry_candle_body_ratio <= 0.6,2,0.2275449101796407,0.22556390977443608,0.23853211009174313,0.20689655172413793,0.060046668395125735,167
short_pullback_restart,breakdown_depth <= 0.005 AND prev_3h_return <= -0.006,2,0.2215568862275449,0.22556390977443608,0.22935779816513763,0.20689655172413793,0.060046668395125735,167
short_pullback_restart,breakdown_depth <= 0.006 AND entry_candle_body_ratio <= 0.6,2,0.23952095808383234,0.23308270676691728,0.24770642201834864,0.22413793103448276,0.05377236193933105,167
short_pullback_restart,breakdown_depth <= 0.007 AND prev_3h_return <= -0.004,2,0.33532934131736525,0.3157894736842105,0.3394495412844037,0.3275862068965517,0.053720508166969105,167
short_pullback_restart,breakdown_depth <= 0.003 AND entry_candle_body_ratio <= 0.65,2,0.2155688622754491,0.21804511278195488,0.22018348623853212,0.20689655172413793,0.05252787140264453,167
short_pullback_restart,breakdown_depth <= 0.004 AND entry_candle_body_ratio <= 0.6,2,0.20359281437125748,0.20300751879699247,0.21100917431192662,0.1896551724137931,0.05128338086595799,167
short_pullback_restart,entry_candle_body_ratio <= 0.65 AND distance_to_ema50_4h >= -0.04,2,0.20958083832335328,0.20300751879699247,0.22018348623853212,0.1896551724137931,0.05128338086595799,167
short_pullback_restart,prev_3h_return <= -0.006 AND distance_to_ema50_4h >= -0.05,2,0.23952095808383234,0.24060150375939848,0.23853211009174313,0.2413793103448276,0.04749805548353639,167
short_pullback_restart,breakdown_depth <= 0.006 AND prev_3h_return <= -0.004,2,0.32335329341317365,0.3082706766917293,0.3211009174311927,0.3275862068965517,0.0462017111744879,167
short_pullback_restart,entry_candle_body_ratio <= 0.65 AND prev_3h_return <= -0.006,2,0.25149700598802394,0.24812030075187969,0.24770642201834864,0.25862068965517243,0.04122374902774173,167
short_pullback_restart,prev_3h_return <= -0.01,1,0.2634730538922156,0.2631578947368421,0.24770642201834864,0.29310344827586204,0.02867513611615244,167
short_pullback_restart,breakdown_depth <= 0.007 AND prev_3h_return <= -0.006,2,0.25149700598802394,0.23308270676691728,0.24770642201834864,0.25862068965517243,0.026186155042779324,167
short_pullback_restart,prev_6h_return <= -0.008 AND distance_to_ema50_4h >= -0.05,2,0.2275449101796407,0.21804511278195488,0.22018348623853212,0.2413793103448276,0.02494166450609278,167
short_pullback_restart,entry_candle_body_ratio <= 0.65 AND prev_6h_return <= -0.008,2,0.2215568862275449,0.20300751879699247,0.22018348623853212,0.22413793103448276,0.023697173969406238,167
short_pullback_restart,breakdown_depth <= 0.006 AND prev_3h_return <= -0.006,2,0.23952095808383234,0.22556390977443608,0.22935779816513763,0.25862068965517243,0.018667358050298122,167
short_pullback_restart,prev_3h_return <= -0.006,1,0.41916167664670656,0.41353383458646614,0.3761467889908257,0.5,0.01353383458646612,167
short_pullback_restart,prev_3h_return <= -0.008,1,0.31736526946107785,0.3082706766917293,0.28440366972477066,0.3793103448275862,0.004822400829660345,167
short_pullback_restart,prev_3h_return <= -0.008 AND prev_6h_return <= -0.008,2,0.23952095808383234,0.23308270676691728,0.21100917431192662,0.29310344827586204,-0.0014000518537723716,167
short_pullback_restart,prev_3h_return <= -0.006 AND prev_6h_return <= -0.01,2,0.2215568862275449,0.22556390977443608,0.1834862385321101,0.29310344827586204,-0.008918848846253574,167
short_pullback_restart,prev_6h_return <= -0.012,1,0.24550898203592814,0.24812030075187969,0.2018348623853211,0.3275862068965517,-0.013948664765361718,167
short_pullback_restart,prev_3h_return <= -0.004 AND prev_6h_return <= -0.012,2,0.20958083832335328,0.20300751879699247,0.1743119266055046,0.27586206896551724,-0.01768213637542132,167
short_pullback_restart,prev_3h_return <= -0.006 AND prev_6h_return <= -0.008,2,0.2874251497005988,0.2706766917293233,0.24770642201834864,0.3620689655172414,-0.018978480684469834,167
short_pullback_restart,prev_6h_return <= -0.008,1,0.40119760479041916,0.38345864661654133,0.3394495412844037,0.5172413793103449,-0.03033445683173458,167
short_pullback_restart,prev_3h_return <= -0.004 AND prev_6h_return <= -0.008,2,0.33532934131736525,0.3082706766917293,0.28440366972477066,0.43103448275862066,-0.03655690951516727,167
short_pullback_restart,prev_6h_return <= -0.01,1,0.2934131736526946,0.2932330827067669,0.22935779816513763,0.41379310344827586,-0.037801400051853784,167
short_pullback_restart,prev_3h_return <= -0.004 AND prev_6h_return <= -0.01,2,0.25748502994011974,0.24812030075187969,0.2018348623853211,0.3620689655172414,-0.04153487166191344,167
