variant,label,window,family,key,trades,profit_mean,profit_mean_pct,profit_total_abs,profit_total,profit_total_pct,duration_avg,wins,draws,losses,winrate,cagr,expectancy,expectancy_ratio,sortino,sharpe,calmar,sqn,profit_factor,max_drawdown_account,max_drawdown_abs
raw_be_profit_lock_strong,Raw + Breakeven + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,TOTAL,42,0.011291610473615628,1.13,98.04885186,0.09804885186,9.8,"1 day, 2:35:00",33,0,9,0.7857142857142857,0.8015085278657745,2.3344964728571433,0.3869298547947966,12.384048988919346,5.217259937799806,220.42721167412805,2.4147,2.805672655709051,0.014651960667439994,16.223287319999997
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,profit_giveback_guard,4,0.02301645107834201,2.3,30.193561969999998,0.030193561969999998,3.02,"2 days, 16:19:00",4,0,0,1.0,0.12672334100074312,7.548390492499999,100.0,-100.0,4.4527540342597565,-100.0,9.1838,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,profit_lock_compression_breakdown,4,0.01316613056925198,1.32,10.17391406,0.010173914059999999,1.02,6:59:00,4,0,0,1.0,0.041436769651034266,2.543478515,100.0,-100.0,0.6220005780194799,-100.0,1.2829,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,profit_lock_pullback_restart,2,0.009119814828907788,0.91,3.59006156,0.0035900615600000002,0.36,23:58:00,2,0,0,1.0,0.014477712673656384,1.79503078,100.0,-100.0,0.67512189751307,-100.0,1.6079,0.0,0.0,0.0
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,trailing_stop_loss,9,-0.006530114729435631,-0.65,-12.074421300000001,-0.0120744213,-1.21,"1 day, 9:13:00",5,0,4,0.5555555555555556,-0.047557108875693976,-1.3416023666666668,-0.4264707589252682,-0.8029627089673278,-0.9554333690667268,-20.263893558803943,-1.4302,0.040440792418146534,0.012509745358367531,12.51526014
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,stop_loss,5,-0.025026059517908643,-2.5,-36.510990799999995,-0.0365109908,-3.65,20:24:00,0,0,5,0.0,-0.13859070932794193,-7.302198159999999,-1.0,-12.584276458555006,-12.584276458555006,-20.994476015981125,-23.9764,0.0,0.03651099079999995,36.510990799999995
raw_be_profit_lock_pressure,Raw + Breakeven + ProfitLock,pressure_2026_03_01_2026_05_31,profit_lock,TOTAL,24,-0.0008721405794280142,-0.09,-4.627874510000003,-0.004627874510000004,-0.46,"1 day, 6:35:00",15,0,9,0.625,-0.01843342616987631,-0.1928281045833331,-0.035349384129976014,-0.32565634066428883,-0.18456041176623408,-3.658438999750574,-0.1757,0.9057349756533971,0.026557720495487158,26.99190412
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,profit_giveback_guard,3,0.02207367929180944,2.21,11.771758259999999,0.01177175826,1.18,5:48:00,3,0,0,1.0,0.28565782217639746,3.9239194199999994,100.0,-100.0,32.421005388649384,-100.0,13.5995,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,profit_lock_compression_breakdown,2,0.008252490104672779,0.83,3.0007009800000004,0.0030007009800000002,0.3,14:20:00,2,0,0,1.0,0.06644463554270108,1.5003504900000002,100.0,-100.0,3.152966630604695,-100.0,1.4028,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,profit_lock_pullback_restart,2,0.007339922639635928,0.73,2.6161242099999997,0.0026161242099999996,0.26,4:52:00,2,0,0,1.0,0.057699620007330754,1.3080621049999999,100.0,-100.0,3.975772006753423,-100.0,1.7689,0.0,0.0,0.0
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,trailing_stop_loss,3,2.4120306691453473e-05,0.0,0.012334580000000005,1.2334580000000004e-05,0.0,21:27:00,2,0,1,0.6666666666666666,0.0002648641252720463,0.004111526666666669,0.13684439070331766,-100.0,0.5272677108065656,46.13700995617159,0.2212,1.410533172109953,3.0045015442064017e-05,0.03004527
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,stop_loss,2,-0.03320125114704664,-3.32,-14.9206853,-0.0149206853,-1.49,2:10:00,0,0,2,0.0,-0.27585953827129284,-7.46034265,-1.0,-66.00376451210208,-66.00376451210208,-112.3821951443698,-29.3658,0.0,0.014920685299999946,14.9206853
raw_be_profit_lock_repair,Raw + Breakeven + ProfitLock,repair_2026_06_01_2026_06_18,profit_lock,TOTAL,12,0.0025896434991689006,0.26,2.480232729999999,0.002480232729999999,0.25,10:22:00,9,0,3,0.75,0.05462592007186373,0.20668606083333363,0.041473437006764424,0.7943827205121493,0.7428974742485555,18.939362851154517,0.1827,1.1658937480270573,0.014717179287228275,14.9206853
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,roi,2,0.1000026045022297,10.0,57.68243332,0.057682433320000004,5.77,"8 days, 4:22:00",2,0,0,1.0,0.4232145272207444,28.84121666,100.0,-100.0,3.4963302753497416,-100.0,5.3072,0.0,0.0,0.0
raw_be_guard_profit_lock_strong,Raw + Breakeven + Guard + ProfitLock,strong_2026_01_01_2026_02_28,profit_lock,profit_lock_pullback_restart,12,0.02070012298161615,2.07,49.60356079,0.04960356079,4.96,15:59:00,12,0,0,1.0,0.3561707051181813,4.133630065833334,100.0,-100.0,4.444959264648135,-100.0,3.7296,0.0,0.0,0.0
